"","Agrupacion","Cargo","Codigo","Distrito","Establecimiento","Fecha","IdCargo","IdCircuito","IdDistrito","IdSeccion","Mesa","Seccion","electores","envio","idAgrupacion","idAgrupacionInt","tipoVoto","votos"
"1288","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6257,"Buenos Aires","ESCUELA EP N°37","14-11-2021 19:40",7,"262",2,62,"00291X","Lanús",351,15,504,41,"positivo",13
"1289","AVANZA LIBERTAD","CONCEJALES",6257,"Buenos Aires","ESCUELA EP N°37","14-11-2021 19:40",7,"262",2,62,"00291X","Lanús",351,15,503,40,"positivo",10
"1290","FRENTE VAMOS CON VOS","CONCEJALES",6257,"Buenos Aires","ESCUELA EP N°37","14-11-2021 19:40",7,"262",2,62,"00291X","Lanús",351,15,508,45,"positivo",3
"1291",NA,"CONCEJALES",6265,"Buenos Aires","ESCUELA EP N°39/ES N°37","14-11-2021 19:40",7,"262",2,62,"00338X","Lanús",354,15,NA,NA,"blancos",0
"1292",NA,"CONCEJALES",6265,"Buenos Aires","ESCUELA EP N°39/ES N°37","14-11-2021 19:40",7,"262",2,62,"00338X","Lanús",354,15,NA,NA,"nulos",0
"1293",NA,"CONCEJALES",6265,"Buenos Aires","ESCUELA EP N°39/ES N°37","14-11-2021 19:40",7,"262",2,62,"00338X","Lanús",354,15,NA,NA,"recurridos",0
"1294",NA,"CONCEJALES",6265,"Buenos Aires","ESCUELA EP N°39/ES N°37","14-11-2021 19:40",7,"262",2,62,"00338X","Lanús",354,15,NA,NA,"comando",0
"1295",NA,"CONCEJALES",6265,"Buenos Aires","ESCUELA EP N°39/ES N°37","14-11-2021 19:40",7,"262",2,62,"00338X","Lanús",354,15,NA,NA,"impugnados",0
"1296","FRENTE DE TODOS","CONCEJALES",6265,"Buenos Aires","ESCUELA EP N°39/ES N°37","14-11-2021 19:40",7,"262",2,62,"00338X","Lanús",354,15,507,44,"positivo",129
"1297","JUNTOS","CONCEJALES",6265,"Buenos Aires","ESCUELA EP N°39/ES N°37","14-11-2021 19:40",7,"262",2,62,"00338X","Lanús",354,15,506,43,"positivo",66
"1298","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6265,"Buenos Aires","ESCUELA EP N°39/ES N°37","14-11-2021 19:40",7,"262",2,62,"00338X","Lanús",354,15,504,41,"positivo",13
"1299","AVANZA LIBERTAD","CONCEJALES",6265,"Buenos Aires","ESCUELA EP N°39/ES N°37","14-11-2021 19:40",7,"262",2,62,"00338X","Lanús",354,15,503,40,"positivo",12
"1300","FRENTE VAMOS CON VOS","CONCEJALES",6265,"Buenos Aires","ESCUELA EP N°39/ES N°37","14-11-2021 19:40",7,"262",2,62,"00338X","Lanús",354,15,508,45,"positivo",5
"1301",NA,"CONCEJALES",14699,"Buenos Aires","ESCUELA ES N°44","14-11-2021 19:40",7,"265",2,62,"00505X","Lanús",351,15,NA,NA,"blancos",0
"1302",NA,"CONCEJALES",14699,"Buenos Aires","ESCUELA ES N°44","14-11-2021 19:40",7,"265",2,62,"00505X","Lanús",351,15,NA,NA,"nulos",0
"1303",NA,"CONCEJALES",14699,"Buenos Aires","ESCUELA ES N°44","14-11-2021 19:40",7,"265",2,62,"00505X","Lanús",351,15,NA,NA,"recurridos",0
"1304",NA,"CONCEJALES",14699,"Buenos Aires","ESCUELA ES N°44","14-11-2021 19:40",7,"265",2,62,"00505X","Lanús",351,15,NA,NA,"comando",0
"1305",NA,"CONCEJALES",14699,"Buenos Aires","ESCUELA ES N°44","14-11-2021 19:40",7,"265",2,62,"00505X","Lanús",351,15,NA,NA,"impugnados",0
"1306","JUNTOS","CONCEJALES",14699,"Buenos Aires","ESCUELA ES N°44","14-11-2021 19:40",7,"265",2,62,"00505X","Lanús",351,15,506,43,"positivo",109
"1307","FRENTE DE TODOS","CONCEJALES",14699,"Buenos Aires","ESCUELA ES N°44","14-11-2021 19:40",7,"265",2,62,"00505X","Lanús",351,15,507,44,"positivo",85
"1308","AVANZA LIBERTAD","CONCEJALES",14699,"Buenos Aires","ESCUELA ES N°44","14-11-2021 19:40",7,"265",2,62,"00505X","Lanús",351,15,503,40,"positivo",23
"1309","FRENTE VAMOS CON VOS","CONCEJALES",14699,"Buenos Aires","ESCUELA ES N°44","14-11-2021 19:40",7,"265",2,62,"00505X","Lanús",351,15,508,45,"positivo",16
"1310","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",14699,"Buenos Aires","ESCUELA ES N°44","14-11-2021 19:40",7,"265",2,62,"00505X","Lanús",351,15,504,41,"positivo",13
"1311",NA,"CONCEJALES",6301,"Buenos Aires","ESCUELA EP N°8/ESB N°29","14-11-2021 19:40",7,"271",2,62,"00554X","Lanús",349,15,NA,NA,"blancos",1
"1312",NA,"CONCEJALES",6301,"Buenos Aires","ESCUELA EP N°8/ESB N°29","14-11-2021 19:40",7,"271",2,62,"00554X","Lanús",349,15,NA,NA,"nulos",7
"1313",NA,"CONCEJALES",6301,"Buenos Aires","ESCUELA EP N°8/ESB N°29","14-11-2021 19:40",7,"271",2,62,"00554X","Lanús",349,15,NA,NA,"recurridos",0
"1314",NA,"CONCEJALES",6301,"Buenos Aires","ESCUELA EP N°8/ESB N°29","14-11-2021 19:40",7,"271",2,62,"00554X","Lanús",349,15,NA,NA,"comando",0
"1315",NA,"CONCEJALES",6301,"Buenos Aires","ESCUELA EP N°8/ESB N°29","14-11-2021 19:40",7,"271",2,62,"00554X","Lanús",349,15,NA,NA,"impugnados",0
"1316","JUNTOS","CONCEJALES",6301,"Buenos Aires","ESCUELA EP N°8/ESB N°29","14-11-2021 19:40",7,"271",2,62,"00554X","Lanús",349,15,506,43,"positivo",98
"1317","FRENTE DE TODOS","CONCEJALES",6301,"Buenos Aires","ESCUELA EP N°8/ESB N°29","14-11-2021 19:40",7,"271",2,62,"00554X","Lanús",349,15,507,44,"positivo",93
"1318","AVANZA LIBERTAD","CONCEJALES",6301,"Buenos Aires","ESCUELA EP N°8/ESB N°29","14-11-2021 19:40",7,"271",2,62,"00554X","Lanús",349,15,503,40,"positivo",19
"1319","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6301,"Buenos Aires","ESCUELA EP N°8/ESB N°29","14-11-2021 19:40",7,"271",2,62,"00554X","Lanús",349,15,504,41,"positivo",18
"1320","FRENTE VAMOS CON VOS","CONCEJALES",6301,"Buenos Aires","ESCUELA EP N°8/ESB N°29","14-11-2021 19:40",7,"271",2,62,"00554X","Lanús",349,15,508,45,"positivo",13
"1321",NA,"CONCEJALES",6305,"Buenos Aires","ESCUELA EST N°8","14-11-2021 19:40",7,"271",2,62,"00576X","Lanús",351,15,NA,NA,"blancos",10
"1322",NA,"CONCEJALES",6305,"Buenos Aires","ESCUELA EST N°8","14-11-2021 19:40",7,"271",2,62,"00576X","Lanús",351,15,NA,NA,"nulos",0
"1323",NA,"CONCEJALES",6305,"Buenos Aires","ESCUELA EST N°8","14-11-2021 19:40",7,"271",2,62,"00576X","Lanús",351,15,NA,NA,"recurridos",0
"1324",NA,"CONCEJALES",6305,"Buenos Aires","ESCUELA EST N°8","14-11-2021 19:40",7,"271",2,62,"00576X","Lanús",351,15,NA,NA,"comando",0
"1325",NA,"CONCEJALES",6305,"Buenos Aires","ESCUELA EST N°8","14-11-2021 19:40",7,"271",2,62,"00576X","Lanús",351,15,NA,NA,"impugnados",0
"1326","JUNTOS","CONCEJALES",6305,"Buenos Aires","ESCUELA EST N°8","14-11-2021 19:40",7,"271",2,62,"00576X","Lanús",351,15,506,43,"positivo",138
"1327","FRENTE DE TODOS","CONCEJALES",6305,"Buenos Aires","ESCUELA EST N°8","14-11-2021 19:40",7,"271",2,62,"00576X","Lanús",351,15,507,44,"positivo",71
"1328","AVANZA LIBERTAD","CONCEJALES",6305,"Buenos Aires","ESCUELA EST N°8","14-11-2021 19:40",7,"271",2,62,"00576X","Lanús",351,15,503,40,"positivo",18
"1329","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6305,"Buenos Aires","ESCUELA EST N°8","14-11-2021 19:40",7,"271",2,62,"00576X","Lanús",351,15,504,41,"positivo",15
"1330","FRENTE VAMOS CON VOS","CONCEJALES",6305,"Buenos Aires","ESCUELA EST N°8","14-11-2021 19:40",7,"271",2,62,"00576X","Lanús",351,15,508,45,"positivo",6
"1331",NA,"CONCEJALES",6310,"Buenos Aires","ESCUELA EP N°4/ES N°30","14-11-2021 19:40",7,"272",2,62,"00618X","Lanús",352,15,NA,NA,"blancos",4
"1332",NA,"CONCEJALES",6310,"Buenos Aires","ESCUELA EP N°4/ES N°30","14-11-2021 19:40",7,"272",2,62,"00618X","Lanús",352,15,NA,NA,"nulos",7
"1333",NA,"CONCEJALES",6310,"Buenos Aires","ESCUELA EP N°4/ES N°30","14-11-2021 19:40",7,"272",2,62,"00618X","Lanús",352,15,NA,NA,"recurridos",0
"1334",NA,"CONCEJALES",6310,"Buenos Aires","ESCUELA EP N°4/ES N°30","14-11-2021 19:40",7,"272",2,62,"00618X","Lanús",352,15,NA,NA,"comando",0
"1335",NA,"CONCEJALES",6310,"Buenos Aires","ESCUELA EP N°4/ES N°30","14-11-2021 19:40",7,"272",2,62,"00618X","Lanús",352,15,NA,NA,"impugnados",0
"1336","JUNTOS","CONCEJALES",6310,"Buenos Aires","ESCUELA EP N°4/ES N°30","14-11-2021 19:40",7,"272",2,62,"00618X","Lanús",352,15,506,43,"positivo",113
"1337","FRENTE DE TODOS","CONCEJALES",6310,"Buenos Aires","ESCUELA EP N°4/ES N°30","14-11-2021 19:40",7,"272",2,62,"00618X","Lanús",352,15,507,44,"positivo",93
"1338","AVANZA LIBERTAD","CONCEJALES",6310,"Buenos Aires","ESCUELA EP N°4/ES N°30","14-11-2021 19:40",7,"272",2,62,"00618X","Lanús",352,15,503,40,"positivo",20
"1339","FRENTE VAMOS CON VOS","CONCEJALES",6310,"Buenos Aires","ESCUELA EP N°4/ES N°30","14-11-2021 19:40",7,"272",2,62,"00618X","Lanús",352,15,508,45,"positivo",15
"1340","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6310,"Buenos Aires","ESCUELA EP N°4/ES N°30","14-11-2021 19:40",7,"272",2,62,"00618X","Lanús",352,15,504,41,"positivo",11
"1341",NA,"CONCEJALES",31265,"Buenos Aires","ESCUELA ES N°50","14-11-2021 19:40",7,"272",2,62,"00626X","Lanús",352,15,NA,NA,"blancos",5
"1342",NA,"CONCEJALES",31265,"Buenos Aires","ESCUELA ES N°50","14-11-2021 19:40",7,"272",2,62,"00626X","Lanús",352,15,NA,NA,"nulos",3
"1343",NA,"CONCEJALES",31265,"Buenos Aires","ESCUELA ES N°50","14-11-2021 19:40",7,"272",2,62,"00626X","Lanús",352,15,NA,NA,"recurridos",0
"1344",NA,"CONCEJALES",31265,"Buenos Aires","ESCUELA ES N°50","14-11-2021 19:40",7,"272",2,62,"00626X","Lanús",352,15,NA,NA,"comando",0
"1345",NA,"CONCEJALES",31265,"Buenos Aires","ESCUELA ES N°50","14-11-2021 19:40",7,"272",2,62,"00626X","Lanús",352,15,NA,NA,"impugnados",0
"1346","JUNTOS","CONCEJALES",31265,"Buenos Aires","ESCUELA ES N°50","14-11-2021 19:40",7,"272",2,62,"00626X","Lanús",352,15,506,43,"positivo",113
"1347","FRENTE DE TODOS","CONCEJALES",31265,"Buenos Aires","ESCUELA ES N°50","14-11-2021 19:40",7,"272",2,62,"00626X","Lanús",352,15,507,44,"positivo",96
"1348","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",31265,"Buenos Aires","ESCUELA ES N°50","14-11-2021 19:40",7,"272",2,62,"00626X","Lanús",352,15,504,41,"positivo",20
"1349","AVANZA LIBERTAD","CONCEJALES",31265,"Buenos Aires","ESCUELA ES N°50","14-11-2021 19:40",7,"272",2,62,"00626X","Lanús",352,15,503,40,"positivo",19
"1350","FRENTE VAMOS CON VOS","CONCEJALES",31265,"Buenos Aires","ESCUELA ES N°50","14-11-2021 19:40",7,"272",2,62,"00626X","Lanús",352,15,508,45,"positivo",11
"1351",NA,"CONCEJALES",6317,"Buenos Aires","ESCUELA ES N°9","14-11-2021 19:40",7,"273",2,62,"00640X","Lanús",356,15,NA,NA,"blancos",2
"1352",NA,"CONCEJALES",6317,"Buenos Aires","ESCUELA ES N°9","14-11-2021 19:40",7,"273",2,62,"00640X","Lanús",356,15,NA,NA,"nulos",3
"1353",NA,"CONCEJALES",6317,"Buenos Aires","ESCUELA ES N°9","14-11-2021 19:40",7,"273",2,62,"00640X","Lanús",356,15,NA,NA,"recurridos",1
"1354",NA,"CONCEJALES",6317,"Buenos Aires","ESCUELA ES N°9","14-11-2021 19:40",7,"273",2,62,"00640X","Lanús",356,15,NA,NA,"comando",0
"1355",NA,"CONCEJALES",6317,"Buenos Aires","ESCUELA ES N°9","14-11-2021 19:40",7,"273",2,62,"00640X","Lanús",356,15,NA,NA,"impugnados",0
"1356","FRENTE DE TODOS","CONCEJALES",6317,"Buenos Aires","ESCUELA ES N°9","14-11-2021 19:40",7,"273",2,62,"00640X","Lanús",356,15,507,44,"positivo",98
"1357","JUNTOS","CONCEJALES",6317,"Buenos Aires","ESCUELA ES N°9","14-11-2021 19:40",7,"273",2,62,"00640X","Lanús",356,15,506,43,"positivo",87
"1358","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6317,"Buenos Aires","ESCUELA ES N°9","14-11-2021 19:40",7,"273",2,62,"00640X","Lanús",356,15,504,41,"positivo",19
"1359","FRENTE VAMOS CON VOS","CONCEJALES",6317,"Buenos Aires","ESCUELA ES N°9","14-11-2021 19:40",7,"273",2,62,"00640X","Lanús",356,15,508,45,"positivo",12
"1360","AVANZA LIBERTAD","CONCEJALES",6317,"Buenos Aires","ESCUELA ES N°9","14-11-2021 19:40",7,"273",2,62,"00640X","Lanús",356,15,503,40,"positivo",11
"1361",NA,"CONCEJALES",6321,"Buenos Aires","ESCUELA EP N°60/ES N°5","14-11-2021 19:40",7,"273",2,62,"00662X","Lanús",351,15,NA,NA,"blancos",8
"1362",NA,"CONCEJALES",6321,"Buenos Aires","ESCUELA EP N°60/ES N°5","14-11-2021 19:40",7,"273",2,62,"00662X","Lanús",351,15,NA,NA,"nulos",1
"1363",NA,"CONCEJALES",6321,"Buenos Aires","ESCUELA EP N°60/ES N°5","14-11-2021 19:40",7,"273",2,62,"00662X","Lanús",351,15,NA,NA,"recurridos",0
"1364",NA,"CONCEJALES",6321,"Buenos Aires","ESCUELA EP N°60/ES N°5","14-11-2021 19:40",7,"273",2,62,"00662X","Lanús",351,15,NA,NA,"comando",0
"1365",NA,"CONCEJALES",6321,"Buenos Aires","ESCUELA EP N°60/ES N°5","14-11-2021 19:40",7,"273",2,62,"00662X","Lanús",351,15,NA,NA,"impugnados",0
"1366","FRENTE DE TODOS","CONCEJALES",6321,"Buenos Aires","ESCUELA EP N°60/ES N°5","14-11-2021 19:40",7,"273",2,62,"00662X","Lanús",351,15,507,44,"positivo",122
"1367","JUNTOS","CONCEJALES",6321,"Buenos Aires","ESCUELA EP N°60/ES N°5","14-11-2021 19:40",7,"273",2,62,"00662X","Lanús",351,15,506,43,"positivo",91
"1368","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6321,"Buenos Aires","ESCUELA EP N°60/ES N°5","14-11-2021 19:40",7,"273",2,62,"00662X","Lanús",351,15,504,41,"positivo",14
"1369","FRENTE VAMOS CON VOS","CONCEJALES",6321,"Buenos Aires","ESCUELA EP N°60/ES N°5","14-11-2021 19:40",7,"273",2,62,"00662X","Lanús",351,15,508,45,"positivo",12
"1370","AVANZA LIBERTAD","CONCEJALES",6321,"Buenos Aires","ESCUELA EP N°60/ES N°5","14-11-2021 19:40",7,"273",2,62,"00662X","Lanús",351,15,503,40,"positivo",9
"1371",NA,"CONCEJALES",6323,"Buenos Aires","ESCUELA ES N°6","14-11-2021 19:40",7,"273",2,62,"00679X","Lanús",353,15,NA,NA,"blancos",12
"1372",NA,"CONCEJALES",6323,"Buenos Aires","ESCUELA ES N°6","14-11-2021 19:40",7,"273",2,62,"00679X","Lanús",353,15,NA,NA,"nulos",2
"1373",NA,"CONCEJALES",6323,"Buenos Aires","ESCUELA ES N°6","14-11-2021 19:40",7,"273",2,62,"00679X","Lanús",353,15,NA,NA,"recurridos",0
"1374",NA,"CONCEJALES",6323,"Buenos Aires","ESCUELA ES N°6","14-11-2021 19:40",7,"273",2,62,"00679X","Lanús",353,15,NA,NA,"comando",0
"1375",NA,"CONCEJALES",6323,"Buenos Aires","ESCUELA ES N°6","14-11-2021 19:40",7,"273",2,62,"00679X","Lanús",353,15,NA,NA,"impugnados",0
"1376","FRENTE DE TODOS","CONCEJALES",6323,"Buenos Aires","ESCUELA ES N°6","14-11-2021 19:40",7,"273",2,62,"00679X","Lanús",353,15,507,44,"positivo",131
"1377","JUNTOS","CONCEJALES",6323,"Buenos Aires","ESCUELA ES N°6","14-11-2021 19:40",7,"273",2,62,"00679X","Lanús",353,15,506,43,"positivo",62
"1378","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6323,"Buenos Aires","ESCUELA ES N°6","14-11-2021 19:40",7,"273",2,62,"00679X","Lanús",353,15,504,41,"positivo",17
"1379","FRENTE VAMOS CON VOS","CONCEJALES",6323,"Buenos Aires","ESCUELA ES N°6","14-11-2021 19:40",7,"273",2,62,"00679X","Lanús",353,15,508,45,"positivo",12
"1380","AVANZA LIBERTAD","CONCEJALES",6323,"Buenos Aires","ESCUELA ES N°6","14-11-2021 19:40",7,"273",2,62,"00679X","Lanús",353,15,503,40,"positivo",9
"1381",NA,"CONCEJALES",6325,"Buenos Aires","ESCUELA EP N°5","14-11-2021 19:40",7,"273",2,62,"00692X","Lanús",351,15,NA,NA,"blancos",9
"1382",NA,"CONCEJALES",6325,"Buenos Aires","ESCUELA EP N°5","14-11-2021 19:40",7,"273",2,62,"00692X","Lanús",351,15,NA,NA,"nulos",4
"1383",NA,"CONCEJALES",6325,"Buenos Aires","ESCUELA EP N°5","14-11-2021 19:40",7,"273",2,62,"00692X","Lanús",351,15,NA,NA,"recurridos",0
"1384",NA,"CONCEJALES",6325,"Buenos Aires","ESCUELA EP N°5","14-11-2021 19:40",7,"273",2,62,"00692X","Lanús",351,15,NA,NA,"comando",0
"1385",NA,"CONCEJALES",6325,"Buenos Aires","ESCUELA EP N°5","14-11-2021 19:40",7,"273",2,62,"00692X","Lanús",351,15,NA,NA,"impugnados",0
"1386","FRENTE DE TODOS","CONCEJALES",6325,"Buenos Aires","ESCUELA EP N°5","14-11-2021 19:40",7,"273",2,62,"00692X","Lanús",351,15,507,44,"positivo",103
"1387","JUNTOS","CONCEJALES",6325,"Buenos Aires","ESCUELA EP N°5","14-11-2021 19:40",7,"273",2,62,"00692X","Lanús",351,15,506,43,"positivo",79
"1388","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6325,"Buenos Aires","ESCUELA EP N°5","14-11-2021 19:40",7,"273",2,62,"00692X","Lanús",351,15,504,41,"positivo",25
"1389","FRENTE VAMOS CON VOS","CONCEJALES",6325,"Buenos Aires","ESCUELA EP N°5","14-11-2021 19:40",7,"273",2,62,"00692X","Lanús",351,15,508,45,"positivo",10
"1390","AVANZA LIBERTAD","CONCEJALES",6325,"Buenos Aires","ESCUELA EP N°5","14-11-2021 19:40",7,"273",2,62,"00692X","Lanús",351,15,503,40,"positivo",8
"1391",NA,"CONCEJALES",6329,"Buenos Aires","ESCUELA EP N°49","14-11-2021 19:40",7,"273",2,62,"00716X","Lanús",350,15,NA,NA,"blancos",5
"1392",NA,"CONCEJALES",6329,"Buenos Aires","ESCUELA EP N°49","14-11-2021 19:40",7,"273",2,62,"00716X","Lanús",350,15,NA,NA,"nulos",0
"1393",NA,"CONCEJALES",6329,"Buenos Aires","ESCUELA EP N°49","14-11-2021 19:40",7,"273",2,62,"00716X","Lanús",350,15,NA,NA,"recurridos",0
"1394",NA,"CONCEJALES",6329,"Buenos Aires","ESCUELA EP N°49","14-11-2021 19:40",7,"273",2,62,"00716X","Lanús",350,15,NA,NA,"comando",0
"1395",NA,"CONCEJALES",6329,"Buenos Aires","ESCUELA EP N°49","14-11-2021 19:40",7,"273",2,62,"00716X","Lanús",350,15,NA,NA,"impugnados",0
"1396","FRENTE DE TODOS","CONCEJALES",6329,"Buenos Aires","ESCUELA EP N°49","14-11-2021 19:40",7,"273",2,62,"00716X","Lanús",350,15,507,44,"positivo",123
"1397","JUNTOS","CONCEJALES",6329,"Buenos Aires","ESCUELA EP N°49","14-11-2021 19:40",7,"273",2,62,"00716X","Lanús",350,15,506,43,"positivo",92
"1398","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6329,"Buenos Aires","ESCUELA EP N°49","14-11-2021 19:40",7,"273",2,62,"00716X","Lanús",350,15,504,41,"positivo",17
"1399","AVANZA LIBERTAD","CONCEJALES",6329,"Buenos Aires","ESCUELA EP N°49","14-11-2021 19:40",7,"273",2,62,"00716X","Lanús",350,15,503,40,"positivo",16
"1400","FRENTE VAMOS CON VOS","CONCEJALES",6329,"Buenos Aires","ESCUELA EP N°49","14-11-2021 19:40",7,"273",2,62,"00716X","Lanús",350,15,508,45,"positivo",16
"1401",NA,"CONCEJALES",6333,"Buenos Aires","ESCUELA EP N°77/ESB N°25","14-11-2021 19:40",7,"273",2,62,"00751X","Lanús",352,15,NA,NA,"blancos",18
"1402",NA,"CONCEJALES",6333,"Buenos Aires","ESCUELA EP N°77/ESB N°25","14-11-2021 19:40",7,"273",2,62,"00751X","Lanús",352,15,NA,NA,"nulos",0
"1403",NA,"CONCEJALES",6333,"Buenos Aires","ESCUELA EP N°77/ESB N°25","14-11-2021 19:40",7,"273",2,62,"00751X","Lanús",352,15,NA,NA,"recurridos",0
"1404",NA,"CONCEJALES",6333,"Buenos Aires","ESCUELA EP N°77/ESB N°25","14-11-2021 19:40",7,"273",2,62,"00751X","Lanús",352,15,NA,NA,"comando",0
"1405",NA,"CONCEJALES",6333,"Buenos Aires","ESCUELA EP N°77/ESB N°25","14-11-2021 19:40",7,"273",2,62,"00751X","Lanús",352,15,NA,NA,"impugnados",0
"1406","JUNTOS","CONCEJALES",6333,"Buenos Aires","ESCUELA EP N°77/ESB N°25","14-11-2021 19:40",7,"273",2,62,"00751X","Lanús",352,15,506,43,"positivo",91
"1407","FRENTE DE TODOS","CONCEJALES",6333,"Buenos Aires","ESCUELA EP N°77/ESB N°25","14-11-2021 19:40",7,"273",2,62,"00751X","Lanús",352,15,507,44,"positivo",82
"1408","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6333,"Buenos Aires","ESCUELA EP N°77/ESB N°25","14-11-2021 19:40",7,"273",2,62,"00751X","Lanús",352,15,504,41,"positivo",20
"1409","FRENTE VAMOS CON VOS","CONCEJALES",6333,"Buenos Aires","ESCUELA EP N°77/ESB N°25","14-11-2021 19:40",7,"273",2,62,"00751X","Lanús",352,15,508,45,"positivo",19
"1410","AVANZA LIBERTAD","CONCEJALES",6333,"Buenos Aires","ESCUELA EP N°77/ESB N°25","14-11-2021 19:40",7,"273",2,62,"00751X","Lanús",352,15,503,40,"positivo",14
"1411",NA,"CONCEJALES",6338,"Buenos Aires","ESCUELA EP N°12/ES N°52","14-11-2021 19:40",7,"274",2,62,"00805X","Lanús",350,15,NA,NA,"blancos",15
"1412",NA,"CONCEJALES",6338,"Buenos Aires","ESCUELA EP N°12/ES N°52","14-11-2021 19:40",7,"274",2,62,"00805X","Lanús",350,15,NA,NA,"nulos",0
"1413",NA,"CONCEJALES",6338,"Buenos Aires","ESCUELA EP N°12/ES N°52","14-11-2021 19:40",7,"274",2,62,"00805X","Lanús",350,15,NA,NA,"recurridos",0
"1414",NA,"CONCEJALES",6338,"Buenos Aires","ESCUELA EP N°12/ES N°52","14-11-2021 19:40",7,"274",2,62,"00805X","Lanús",350,15,NA,NA,"comando",0
"1415",NA,"CONCEJALES",6338,"Buenos Aires","ESCUELA EP N°12/ES N°52","14-11-2021 19:40",7,"274",2,62,"00805X","Lanús",350,15,NA,NA,"impugnados",0
"1416","JUNTOS","CONCEJALES",6338,"Buenos Aires","ESCUELA EP N°12/ES N°52","14-11-2021 19:40",7,"274",2,62,"00805X","Lanús",350,15,506,43,"positivo",115
"1417","FRENTE DE TODOS","CONCEJALES",6338,"Buenos Aires","ESCUELA EP N°12/ES N°52","14-11-2021 19:40",7,"274",2,62,"00805X","Lanús",350,15,507,44,"positivo",88
"1418","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6338,"Buenos Aires","ESCUELA EP N°12/ES N°52","14-11-2021 19:40",7,"274",2,62,"00805X","Lanús",350,15,504,41,"positivo",19
"1419","AVANZA LIBERTAD","CONCEJALES",6338,"Buenos Aires","ESCUELA EP N°12/ES N°52","14-11-2021 19:40",7,"274",2,62,"00805X","Lanús",350,15,503,40,"positivo",15
"1420","FRENTE VAMOS CON VOS","CONCEJALES",6338,"Buenos Aires","ESCUELA EP N°12/ES N°52","14-11-2021 19:40",7,"274",2,62,"00805X","Lanús",350,15,508,45,"positivo",10
"1421",NA,"CONCEJALES",6347,"Buenos Aires","ESCUELA EP N°35","14-11-2021 19:40",7,"274",2,62,"00861X","Lanús",350,15,NA,NA,"blancos",6
"1422",NA,"CONCEJALES",6347,"Buenos Aires","ESCUELA EP N°35","14-11-2021 19:40",7,"274",2,62,"00861X","Lanús",350,15,NA,NA,"nulos",3
"1423",NA,"CONCEJALES",6347,"Buenos Aires","ESCUELA EP N°35","14-11-2021 19:40",7,"274",2,62,"00861X","Lanús",350,15,NA,NA,"recurridos",0
"1424",NA,"CONCEJALES",6347,"Buenos Aires","ESCUELA EP N°35","14-11-2021 19:40",7,"274",2,62,"00861X","Lanús",350,15,NA,NA,"comando",0
"1425",NA,"CONCEJALES",6347,"Buenos Aires","ESCUELA EP N°35","14-11-2021 19:40",7,"274",2,62,"00861X","Lanús",350,15,NA,NA,"impugnados",0
"1426","JUNTOS","CONCEJALES",6347,"Buenos Aires","ESCUELA EP N°35","14-11-2021 19:40",7,"274",2,62,"00861X","Lanús",350,15,506,43,"positivo",105
"1427","FRENTE DE TODOS","CONCEJALES",6347,"Buenos Aires","ESCUELA EP N°35","14-11-2021 19:40",7,"274",2,62,"00861X","Lanús",350,15,507,44,"positivo",95
"1428","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6347,"Buenos Aires","ESCUELA EP N°35","14-11-2021 19:40",7,"274",2,62,"00861X","Lanús",350,15,504,41,"positivo",31
"1429","AVANZA LIBERTAD","CONCEJALES",6347,"Buenos Aires","ESCUELA EP N°35","14-11-2021 19:40",7,"274",2,62,"00861X","Lanús",350,15,503,40,"positivo",14
"1430","FRENTE VAMOS CON VOS","CONCEJALES",6347,"Buenos Aires","ESCUELA EP N°35","14-11-2021 19:40",7,"274",2,62,"00861X","Lanús",350,15,508,45,"positivo",11
"1431",NA,"CONCEJALES",6360,"Buenos Aires","ESCUELA EP N°55/ES N°51","14-11-2021 19:40",7,"275",2,62,"00950X","Lanús",353,15,NA,NA,"blancos",13
"1432",NA,"CONCEJALES",6360,"Buenos Aires","ESCUELA EP N°55/ES N°51","14-11-2021 19:40",7,"275",2,62,"00950X","Lanús",353,15,NA,NA,"nulos",0
